,clientId,channelGrouping,date,visitNumber,visitId,hitNumber,hour,minute,campaign,medium,keyword,city,pagePath,eventCategory,eventAction,eventLabel,v2ProductName,v2ProductCategory
112,1099286407.1565193950,Direct,20190807,1,1565193950,24,18,7,(not set),(none),(not set),Thionville,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring L Motif,Jewelry
113,1800267536.1548692694,Direct,20190128,1,1548692694,2,17,25,(not set),(none),(not set),Lyon,/fr_fr/,Newsletter,newsletter Popin Displayed,/fr_fr/,,
114,813435417.1568535350,Paid Search,20190915,1,1568535350,21,10,19,[Search] [FR] Marque,cpc,boucheron,Cormeilles-en-Parisis,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 9,Epure Fleur du Jour,Watches
115,1251939314.1547832734,Paid Search,20190118,1,1547832733,3,18,32,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/mariage-fiancailles.html,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/mariage-fiancailles.html,,
116,1345378080.1492105691,Paid Search,20190524,63,1558699323,11,14,2,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring L Motif,Jewelry
117,1870147828.1555577470,Paid Search,20190528,4,1559055658,23,17,3,[Search] [FR] Marque,cpc,boucheron,Cannes,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 13,Ava Round sleepers,Jewelry
118,286056846.1568673850,Paid Search,20190920,2,1568997331,12,18,36,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 9,"Hopi, the hummingbird Ring",Jewelry
119,493130786.1566061880,Organic Search,20190817,1,1566061879,35,19,12,(not set),organic,(not provided),Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème pendant S Motif,Jewelry
120,680485203.1548250616,Paid Search,20190123,3,1548260816,11,17,30,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/joaillerie/quatre.html,Video,miss_b_francais - End,/fr_fr/les-creations/joaillerie/quatre.html,,
121,1202163916.1524055701,Paid Search,20190123,76,1548240084,12,11,41,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/26-vendome.html,Video,26-VENDOMES-ORGANIQUE - Play,/fr_fr/26-vendome.html,,
122,1303292412.1540373252,Email,20190814,4,1565765534,18,9,2,SUMMER LOVE IN PARIS_FR_2019_August,email,SUMMER LOVE IN PARIS_FR_2019_August,Saint-Denis,/fr_fr/les-creations/horlogerie/reflet.html,Video,Start playing,reflet,,
123,809418529.1559307958,Email,20190719,2,1563546179,10,16,24,Paris_vudu26_EN_2019_July,email,Paris_vudu26_EN_2019_July,Paris,/en_gb/the-creations/high-jewelry/paris-vu-du-26.html,Navigation,Outbound link,https://medias.boucheron.com/skin/frontend/boucheron/default/images/hj-paris-vu-du-26/1200/JCL01104-1.png,,
124,512141427.1551346802,Direct,20190228,1,1551346801,116,11,12,(not set),(none),(not set),Paris,/fr_fr/les-creations/horlogerie/reflet/l/price:10000-15000.html,Video,reflet - 75%,/fr_fr/les-creations/horlogerie/reflet/l/price:10000-15000.html,,
125,1969238482.1561446699,Direct,20190705,9,1562351889,11,20,38,(not set),(none),(not set),Cannes,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring S Motif,Jewelry
126,446042147.1536599473,Paid Search,20190221,2,1550757129,2,14,52,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/,Newsletter,newsletter Popin Displayed,/fr_fr/,,
127,334980190.1565699329,Paid Search,20190828,2,1566985940,31,11,56,[Search] [FR] Marque - Brides,cpc,boucheron bague,Nimes,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 10,NEROLI d' Ispahan ,Accessories
128,85998610.1559775293,Paid Search,20190606,1,1559775293,27,0,56,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème pendant S Motif,Jewelry
129,1312901399.1563365012,Paid Search,20190717,1,1563365010,11,14,4,[Search] [FR] Generic - Joaillerie,cpc,bijoux femme,Carpentras,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring S Motif,Jewelry
130,2144167420.1560688620,Paid Search,20190616,1,1560688620,11,14,37,[Search] [FR] Marque,cpc,+boucheron,Maubeuge,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 9,"Hopi, the hummingbird Ring",Jewelry
131,1251440312.1540677949,Paid Search,20190216,2,1550341991,4,19,33,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/joaillerie/quatre/bracelet-quatre-clou-de-paris-12-diamants-or-jaune.html?pageCategory=product,Product,Hide Price,Bracelet Quatre Clou de Paris,,
132,1305776871.1561909790,Paid Search,20190630,1,1561909791,9,17,51,[Search] [FR] Marque,cpc,+boucheron,(not set),/fr_fr/services/guide-cadeau.html,Gift Guide,Item selection,For him,,
133,800010789.1501248561,Paid Search,20190105,12,1546728802,3,23,53,[Search] [FR] Marque - Joaillerie,cpc,+boucheron +bague,Marseille,/fr_fr/les-creations/joaillerie/quatre.html,Video,miss_b_francais - Play,/fr_fr/les-creations/joaillerie/quatre.html,,
134,766892720.1547593351,Paid Search,20190316,7,1552768183,8,21,33,[Search] [FR] Marque,cpc,boucheron,Fonsorbes,/fr_fr/les-creations/joaillerie/quatre/bague-quatre-classique-diamants-small.html?pageCategory=product,Product,Hide Price,Bague Quatre Classique Small,,
135,1425672545.1544536632,Paid Search,20190904,4,1567586427,24,10,41,[Search] [FR] Marque - Joaillerie,cpc,+boucheron +bague,Courbevoie,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 11,"Serpent Bohème Pendant, S motif",Jewelry
136,594685288.1550020353,Paid Search,20190213,1,1550020352,7,2,13,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/boutiques.html,Product,Find a store,Alliance Serpent Bohème,,
137,114923251.1556014900,Paid Search,20190423,1,1556014899,4,12,22,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/joaillerie/quatre/bracelet-quatre-clou-de-paris-12-diamants-or-jaune.html,Product,Hide Price,Bracelet Quatre Clou de Paris,,
138,1536029933.1559241010,Paid Search,20190530,1,1559241010,33,20,32,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 9,Vendôme Bracelet ,Jewelry
139,2144293772.1563029227,Paid Search,20190713,2,1563029318,30,16,52,[Search] [FR] Marque - Horlogerie,cpc,+boucheron +montres,Bordeaux,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 18,Serpent Bohème Ring S Motif,Jewelry
140,878612150.1556537511,Paid Search,20190429,1,1556537510,10,13,32,[Search] [FR] Marque,cpc,+boucheron,Meaux,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Toi et Moi Ring S Motif,Jewelry
141,319489205.1554286250,Paid Search,20190430,7,1556631607,10,15,40,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème pendant S Motif,Jewelry
142,195174137.1555626549,Paid Search,20190515,2,1557941061,22,19,28,[Search] [FR] Marque,cpc,boucheron,Chelles,/fr_fr/bague-serpent-boheme-or-jaune-xs.html,Product,Get to product details,More detail,,
143,1530725137.1550659450,Paid Search,20190514,4,1557844285,20,16,44,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/haute-joaillerie/nature-triomphante.html,Navigation,Outbound link,https://medias.boucheron.com/skin/frontend/boucheron/default/images/hj-nature-triomphante/products/JRG0289554.jpg,,
144,154549240.1553689401,Paid Search,20190327,1,1553689400,8,13,24,[Search] [FR] Marque,cpc,bouchero,Roubaix,/fr_fr/les-creations/joaillerie/quatre/l/bagues.html,Video,miss_b_francais - Play,/fr_fr/les-creations/joaillerie/quatre/l/bagues.html,,
145,2022108177.1565780921,Paid Search,20190814,1,1565780923,17,13,10,[Search] [FR] Marque,cpc,+maison +boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 10,"Serpent Bohème Pendant Earrings, XS and L motifs",Jewelry
146,2127037129.1553373157,Paid Search,20190323,1,1553373155,5,21,33,[Search] [FR] Marque - Joaillerie,cpc,+boucheron +bijoutier,Houilles,/fr_fr/les-creations/joaillerie/quatre.html,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/joaillerie/quatre.html,,
147,13707288.1568361867,Paid Search,20190913,1,1568361862,15,10,6,[Search] [FR] Marque,cpc,+boucheron,Asnieres-sur-Seine,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 9,Reflet Small,Watches
148,1733367034.1541523493,Paid Search,20190702,6,1562067858,36,14,6,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/haute-joaillerie/paris-vu-du-26.html,Navigation,Outbound link,https://medias.boucheron.com/skin/frontend/boucheron/default/images/hj-paris-vu-du-26/1200/JRG0296353.png,,
149,1014700262.1558445867,Paid Search,20190522,2,1558537589,10,17,6,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 9,Absolu de Nuit Femme,Accessories
150,715513976.1556481710,Display,20190428,1,1556481711,3,22,1,_dfa_49701:4734027:22565521,cpm,(not set),Maisons-Alfort,/fr_fr/jack-play-it-your-way.html,Video,Start playing,Boucheron-Jack,,
151,1298517317.1567377204,Paid Search,20190902,1,1567377203,13,0,34,[Search] [FR] Generic - Brides,cpc,+alliance +homme,Montpellier,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 9,Goutte Bracelet,Jewelry
152,1254578627.1556208040,Paid Search,20190425,1,1556208040,10,18,3,[Search] [FR] Generic - Horlogerie,cpc,+montre +femmes +luxe,Bordeaux,/fr_fr/les-creations/horlogerie/epure/montre-epure-or-rose-indexes.html,Product,Get to product details,More detail,,
153,1489967307.1549130939,Paid Search,20190202,1,1549130936,5,19,9,[Search] [FR] Marque - Joaillerie,cpc,boucheron bijoux,Limoges,/fr_fr/les-creations/joaillerie/couture.html,Video,pompon - 0%,/fr_fr/les-creations/joaillerie/couture.html,,
154,325758972.1561037413,Paid Search,20190620,1,1561037413,14,15,31,[Search] [FR] Marque,cpc,+boucheron,Lyon,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 9,Quatre Radiant Edition Ring,Jewelry
155,127472416.1550408525,Paid Search,20190217,1,1550408525,12,14,4,[Search] [FR] Marque,cpc,boucheron,Le Mans,/fr_fr/26-vendome.html,Video,26-VENDOMES-ORGANIQUE - Pause,/fr_fr/26-vendome.html,,
156,537467302.1556349835,Display,20190427,1,1556349836,3,9,24,_dfa_49701:4734027:22565521,cpm,(not set),Paris,/fr_fr/jack-play-it-your-way.html,Video,Start playing,Boucheron-Jack,,
157,140301350.1568044497,Paid Search,20190909,1,1568044497,21,17,55,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/mariage-fiancailles/serpent-boheme/alliance-serpent-boheme-or-jaune.html,Product,Get to product details,More detail,,
158,1330318360.1550675795,Paid Search,20190220,1,1550675794,20,16,20,[Search] [FR] Marque,cpc,boucheron,Issy-les-Moulineaux,/fr_fr/les-creations/horlogerie/reflet.html,Video,reflet - 50%,/fr_fr/les-creations/horlogerie/reflet.html,,
159,1581784707.1549146970,Paid Search,20190202,1,1549146970,5,23,38,[Search] [FR] Marque,cpc,boucheron,Fontenay-aux-Roses,/fr_fr/les-creations/joaillerie/nature-triomphante/collier-pensee-de-diamants-or-blanc.html?pageCategory=product,Product,Hide Price,Collier Pensée de Diamants,,
160,414827402.1555945857,Paid Search,20190422,1,1555945856,3,17,11,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/joaillerie/bagues.html,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/joaillerie/bagues.html,,
161,1222914360.1550313485,Paid Search,20190216,1,1550313485,5,11,38,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/boutiques.html,Product,Find a Store,Alliance Godron platine small,,
162,144459291.1549647248,Paid Search,20190216,2,1550327041,8,15,26,[Search] [FR] Marque - Joaillerie,cpc,bague boucheron,Marseille,/fr_fr/boutiques.html,Product,Find a Store,Bague Quatre Classique Large,,
163,1684628532.1569489789,Paid Search,20190926,1,1569489789,14,11,27,[Search] [FR] Generic - Joaillerie,cpc,joaillerie,Paris,/fr_fr/les-creations/joaillerie/bracelets.html,Client services,Chat begins,Init by visitor,,
164,896531677.1563517273,Paid Search,20190719,2,1563548605,9,17,3,[Search] [FR] Marque,cpc,+collection +boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 8,Vendôme Bracelet ,Jewelry
165,1578078418.1545302089,Display,20190108,3,1546928667,2,7,24,(not set),cpm,(not set),Brest,/fr_fr/26-vendome.html,Newsletter,newsletter Popin Displayed,/fr_fr/26-vendome.html,,
166,1887385239.1566687975,Email,20190825,1,1566687975,20,1,6,SUMMER LOVE IN PARIS_FR_2019_August,email,SUMMER LOVE IN PARIS_FR_2019_August,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Toi et Moi Ring S Motif,Jewelry
167,746381962.1568995355,Email,20190920,1,1568995354,3,18,2,FALL_FR_2019_September,email,FALL_FR_2019_September,Saint-Germain-en-Laye,/fr_fr/bague-kaa-le-serpent-diamants-or-blanc.html,Product,Get to product details,More detail,,
168,613516285.1557777083,Direct,20190513,1,1557777084,93,21,56,(not set),(none),(not set),Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring L Motif,Jewelry
169,1286031687.1567806018,Direct,20190906,1,1567806019,31,23,43,(not set),(none),(not set),Dijon,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 9,"Nara, the Doe Ring",not provided
170,1876748848.1547064393,Direct,20190202,2,1549139419,10,21,41,(not set),(none),(not set),(not set),/fr_fr/les-creations/joaillerie/quatre.html,Video,miss_b_francais - 0%,/fr_fr/les-creations/joaillerie/quatre.html,,
171,552224826.1470906546,Direct,20190516,4,1558039052,2,22,37,(not set),(none),(not set),Paris,/fr_fr/les-creations/mariage-fiancailles/alliances/alliance-eternelle-grace-diamants-sur-or-blanc.html,Error,Error 404,https://fr.boucheron.com/fr_fr/les-creations/mariage-fiancailles/alliances/alliance-eternelle-grace-diamants-sur-or-blanc.html,,
172,1272559891.1563785384,Paid Search,20190724,2,1563978174,18,16,51,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/joaillerie/quatre/l/bagues.html,Video,Reached 25%,miss_b_francais,,
173,426009407.1556449762,Paid Search,20190428,1,1556449761,11,13,12,[Search] [FR] Marque - Joaillerie,cpc,+boucheron +pendentif,Versailles,/fr_fr/pendentif-serpent-boheme-or-jaune-m.html,Product,Go to Store locator,Where to find this creation,,
174,813435417.1568535350,Paid Search,20190915,1,1568535350,30,10,19,[Search] [FR] Marque,cpc,boucheron,Cormeilles-en-Parisis,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 18,Reflet Medium,Watches
175,637668142.1561469241,Paid Search,20190704,2,1562247657,10,15,41,[Search] [FR] Marque,cpc,boucheron,Massy,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Link Bracelet ,Jewelry
176,821569273.1546939746,Paid Search,20190108,1,1546939746,10,10,31,[Search] [FR] Marque - Joaillerie,cpc,bague boucheron,Paris,/fr_fr/les-creations/joaillerie/quatre.html,Video,miss_b_francais - 25%,/fr_fr/les-creations/joaillerie/quatre.html,,
177,1030131706.1566556284,Paid Search,20190823,1,1566556284,9,12,31,[Search] [FR] Collection Serpent Bohème,cpc,boucheron serpent boheme,Puteaux,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring L Motif,Jewelry
178,2003195448.1551887567,Paid Search,20190306,1,1551887566,3,16,53,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/joaillerie/bagues.html,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/joaillerie/bagues.html,,
179,783466742.1554789347,Display,20190409,1,1554789346,2,7,56,(not set),cpm,awareness,Ploemeur,/fr_fr/les-creations/joaillerie/jack-de-boucheron.html?utm_name=BOUCHERON_FR_Jewellery_Q2_JackGlobal_2019_Apr_Apr,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/joaillerie/jack-de-boucheron.html,,
180,1732813447.1565453741,Organic Search,20190810,2,1565459163,190,20,0,(not set),organic,(not provided),Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 13,"Serpent Bohème Pendant, S motif",Jewelry
181,1625739942.1562267510,Organic Search,20190704,1,1562267503,147,22,13,(not set),organic,(not provided),Asnieres-sur-Seine,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring S Motif,Jewelry
182,889379311.1551892812,Paid Search,20190306,1,1551892811,4,18,20,[Search] [FR] Marque,cpc,bucheron,Paris,/fr_fr/les-creations/joaillerie/quatre.html,Video,miss_b_francais - 0%,/fr_fr/les-creations/joaillerie/quatre.html,,
183,1832526668.1547027453,Paid Search,20190109,1,1547027453,2,10,51,[Search] [FR] Generic - Horlogerie,cpc,+montre,Charbonnieres-les-Bains,/fr_fr/les-creations/horlogerie.html,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/horlogerie.html,,
184,1332658274.1526292412,Direct,20190415,2,1555314794,30,10,22,(not set),(none),(not set),Villefranche-sur-Saone,/en_us/the-creations/high-jewelry/26-vendome/nature-triomphante.html,Video,Lys_Radiant - 50%,/en_us/the-creations/high-jewelry/26-vendome/nature-triomphante.html,,
185,164799155.1554299199,Direct,20190403,1,1554299199,60,16,36,(not set),(none),(not set),Courbevoie,/fr_fr/les-creations/joaillerie/quatre.html,Video,miss_b_francais - 0%,/fr_fr/les-creations/joaillerie/quatre.html,,
186,182782523.1545309966,Email,20190824,7,1566647774,14,13,57,SUMMER LOVE IN PARIS_FR_2019_August,email,SUMMER LOVE IN PARIS_FR_2019_August,Agde,/fr_fr/les-creations/joaillerie/serpent-boheme/bracelet-serpent-boheme-diamants-or-rose-motif-xs.html,Product,Get to product details,More detail,,
187,1350739637.1565038000,Direct,20190805,1,1565038000,28,22,47,(not set),(none),(not set),Argeles-sur-Mer,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 9,"Kaa, the snake ring",not provided
188,1962971711.1497183958,Paid Search,20190611,41,1560284145,26,22,16,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 23,Quatre radiant edition wedding band,Bridal
189,598828171.1548755807,Organic Search,20190129,1,1548755807,12,11,26,(not set),organic,(not provided),Privas,/fr_fr/les-creations/joaillerie/quatre/l/bagues.html,Video,miss_b_francais - Play,/fr_fr/les-creations/joaillerie/quatre/l/bagues.html,,
